ano,país,valor_fob_usd
2021,Cazaquistão,12527558
2021,Chade,3212258
2021,Chile,7018693189
2021,China,87907887856
2021,Chipre,66532646
2021,"Christmas (Navidad), Ilha",34000
2021,"Cocos (Keeling), Ilhas",38
2021,Colômbia,3346823307
2021,Comores,5854721
2021,Congo,60586895
2021,"Congo, República Democrática",124926820
2021,"Cook, Ilhas",584541
2021,Coreia do Sul,5670844906
2021,Costa Rica,325562081
2021,Costa do Marfim,159877329
2021,Coveite (Kuweit),193662830
2021,Croácia,72411259
2021,Cuba,180163486
2021,Curaçao,35297861
2021,Dinamarca,326554382
2021,Djibuti,9204713
2021,Dominica,3976259
2021,Egito,2013901584
2021,El Salvador,102481369
2021,Emirados Árabes Unidos,2327313250
2021,Equador,895392093
2021,Eritreia,4820837
2021,Eslováquia,20657319
2021,Eslovênia,423899124
2021,Espanha,5433174458
2021,Estados Unidos,31145209269
2021,Estônia,22241696
2021,Etiópia,11752367
2021,Falkland (Malvinas),72794
2021,"Faroe, Ilhas",155865
2021,Fiji,999157
2021,Filipinas,1372550105
2021,Finlândia,391642565
2021,França,2496906114
2021,Gabão,27259906
2021,Gana,318834722
2021,Geórgia,366891206
2021,Gibraltar,9726955
2021,Granada,10982438
2021,Grécia,223608975
2021,Guadalupe,6094484
2021,Guam,645970
2021,Guatemala,352850327
2021,Guernsey,1239
2021,Guiana,111746287
2021,Guiana Francesa,7062160
2021,Guiné,83549873
2021,Guiné Equatorial,16170330
2021,Guiné-Bissau,2031036
2021,Gâmbia,107492061
2021,Haiti,66410879
2021,Honduras,158931440
2021,Hong Kong,2015212465
2021,Hungria,61795997
2021,Ilha de Man,12024199
2021,Indonésia,2044218977
2021,Iraque,398601509
2021,Irlanda,145001064
2021,Irã,1940973801
2021,Islândia,319040005
2021,Israel,597929632
2021,Itália,3861445326
2021,Iêmen,269456993
2021,Jamaica,171631481
2021,Japão,5539499830
2021,Jersey,14499
2021,Jordânia,293913280
2021,Kiribati,211937
2021,Laos,304025
2021,Lesoto,50131
2021,Letônia,30554212
2021,Libéria,356526696
2021,Liechtenstein,6130855
2021,Lituânia,24351808
2021,Luxemburgo,64173025
2021,Líbano,156751304
2021,Líbia,313404080
2021,Macau,20464821
2021,Macedônia,17323596
2021,Madagascar,42791397
2021,Malavi,3532044
2021,Maldivas,19861791
2021,Mali,8867726
2021,Malta,135798078
2021,Malásia,4674679712
2021,"Marianas do Norte, Ilhas",68192
2021,Marrocos,565413256
2021,"Marshall, Ilhas",294879203
2021,Martinica,5182960
2021,Mauritânia,84503526
2021,Maurício,53176390
2021,Mayotte,3461977
2021,Mianmar,76964629
2021,Micronésia,280075
2021,Moldávia,5603715
2021,Mongólia,1134828
2021,Montenegro,13411952
2021,Montserrat,256919
2021,Moçambique,28827195
2021,México,5560486888
2021,Mônaco,57947
2021,Namíbia,10423142
2021,Nauru,317362
2021,Nepal,4110113
2021,Nicarágua,99140783
2021,Nigéria,929679645
2021,Niue,1605
2021,"Norfolk, Ilha",707702
2021,Noruega,1206160655
2021,Nova Caledônia,7226924
2021,Nova Zelândia,83452659
2021,Níger,2751359
2021,Omã,1545899106
2021,"Pacífico, Ilhas do (EUA)",2254403
2021,Palau,300656
2021,Palestina,43457241
2021,Panamá,650553200
2021,Papua Nova Guiné,2985409
2021,Paquistão,1209283681
2021,Paraguai,3041354534
2021,Países Baixos (Holanda),9316019600
2021,Peru,3074356673
2021,Pitcairn,37819
2021,Polinésia Francesa,7070682
2021,Polônia,902531089
2021,Porto Rico,191076427
2021,Portugal,2634648032
2021,Quirguistão,716305
2021,Quênia,59881251
2021,Reino Unido,3074722632
2021,República Centro-Africana,3904523
2021,República Dominicana,581170654
2021,Reunião,5203916
2021,Romênia,327143316
2021,Ruanda,889849
2021,Rússia,1587205423
2021,"Salomão, Ilhas",128669
2021,Samoa,1204975
2021,Samoa Americana,1840235
2021,San Marino,87640
2021,Santa Lúcia,182400202
2021,Seicheles,8374425
2021,Senegal,145358769
2021,Serra Leoa,42686939
2021,Singapura,5820713782
2021,Sint Maarten,10032183
2021,Somália,61375407
2021,Sri Lanka,20250581
2021,Suazilândia,393191
2021,Sudão,22252852
2021,Sudão do Sul,4818831
2021,Suriname,38536838
2021,Suécia,754891817
2021,Suíça,2026920832
2021,São Bartolomeu,1184288
2021,São Cristóvão e Névis,4088191
2021,"São Martinho, Ilha de (parte francesa)",398786
2021,São Pedro e Miquelon,259939
2021,São Tomé e Príncipe,3050736
2021,São Vicente e Granadinas,5904885
2021,Sérvia,33865223
2021,Síria,46071037
2021,Tadjiquistão,95362
2021,Tailândia,2691694352
2021,Taiwan (Formosa),1366695189
2021,Tanzânia,30549143
2021,"Tcheca, República",53406852
2021,Terras Austrais Francesas,205400
2021,Timor Leste,10710112
2021,Togo,100194421
2021,Tonga,1492864
2021,Toquelau,29510
2021,Trinidad e Tobago,319616353
2021,Tunísia,303023068
2021,"Turcas e Caicos, Ilhas",1465634
2021,Turcomenistão,61621864
2021,Turquia,3158206063
2021,Tuvalu,2101
2021,Ucrânia,226830618
2021,Uganda,10193786
2021,Uruguai,2070259941
2021,Uzbequistão,118053359
2021,Vanuatu,1402662
2021,Venezuela,1085988997
2021,Vietnã,2619901660
2021,"Virgens, Ilhas (Americanas)",1230123
2021,"Virgens, Ilhas (Britânicas)",7470347
2021,"Wallis e Futuna, Ilhas",9118
2021,Zimbábue,10328780
2021,Zâmbia,4512714
2021,África do Sul,1186757417
2021,Áustria,98448318
2021,Índia,4799018415
2022,Afeganistão,2751417
2022,"Aland, Ilhas",2368
2022,Albânia,90501023
2022,Alemanha,6269326305
2022,Andorra,38049
2022,Angola,640321765
2022,Anguilla,937232
2022,Antártica,307904
2022,Antígua e Barbuda,57307383
2022,Argentina,15344651930
2022,Argélia,1917776167
2022,Armênia,9670326
2022,Aruba,39212494
2022,Arábia Saudita,2914703978
2022,Austrália,732783993
2022,Azerbaijão,30707242
2022,Bahamas,322407850
2022,Bangladesh,2352030735
2022,Barbados,32204522
2022,Barein,1415140540
2022,Belarus,6595664
2022,Belize,13929463
2022,Benin,78413786
2022,Bermudas,5687413
2022,Bolívia,1832686782
2022,"Bonaire, Saint Eustatius e Saba",77175320
2022,Botsuana,1824836
2022,"Bouvet, Ilha",218
2022,Brasil,143938341
2022,Brunei,854748
2022,Bulgária,323078771
2022,Burkina Faso,6943562
2022,Burundi,6483
2022,Butão,1762189
2022,Bélgica,4375810308
2022,Bósnia-Herzegovina,2618971
2022,Cabo Verde,30591105
2022,Camarões,126113765
2022,Camboja,31373125
2022,Canadá,5396844717
2022,Catar,411241720
2022,"Cayman, Ilhas",10871707
2022,Cazaquistão,27258020
2022,Chade,5647410
2022,Chile,9094253694
2022,China,89427761284
2022,Chipre,101993828
2022,"Cocos (Keeling), Ilhas",20302
2022,Colômbia,5058074609
2022,Comores,8029975
2022,Congo,63737099
2022,"Congo, República Democrática",159534560
2022,"Cook, Ilhas",805683
2022,Coreia do Sul,6205931665
2022,Costa Rica,544675526
2022,Costa do Marfim,170357491
2022,Coveite (Kuweit),300939623
2022,Croácia,109114088
2022,Cuba,289925970
2022,Curaçao,36560114
2022,Dinamarca,478856383
2022,Djibuti,17791162
2022,Dominica,5156755
2022,Egito,2842512911
2022,El Salvador,226134567
2022,Emirados Árabes Unidos,3253697551
2022,Equador,1123099456
2022,Eritreia,98391
2022,Eslováquia,34136678
2022,Eslovênia,515949293
2022,Espanha,9747538076
2022,Estados Unidos,37437814354
2022,Estônia,40589495
2022,Etiópia,28713223
2022,Falkland (Malvinas),160886
2022,"Faroe, Ilhas",112065
2022,Fiji,1821004
2022,Filipinas,1528796976
2022,Finlândia,636444920
2022,França,3486660866
2022,Gabão,42946932
2022,Gana,296357537
2022,Geórgia,328171305
2022,"Geórgia do Sul e Sandwich do Sul, Ilhas",71526
2022,Gibraltar,118548009
2022,Granada,16125748
2022,Groenlândia,39
2022,Grécia,351561324
2022,Guadalupe,10381462
2022,Guam,1156492
2022,Guatemala,564740886
2022,Guernsey,1783
2022,Guiana,262161431
2022,Guiana Francesa,7507046
2022,Guiné,110595092
2022,Guiné Equatorial,21194477
2022,Guiné-Bissau,2148738
2022,Gâmbia,113836106
2022,Haiti,61149236
2022,"Heard e ilhas mcdonald, Ilha",303714
2022,Honduras,214007395
2022,Hong Kong,1339726057
2022,Hungria,50207666
2022,Ilha de Man,28733067
2022,Indonésia,3095480738
2022,Iraque,613363073
2022,Irlanda,298211063
2022,Irã,4285851065
2022,Islândia,271424359
2022,Israel,1883514470
2022,Itália,4891739114
2022,Iêmen,327830114
2022,Jamaica,350356448
2022,Japão,6619791049
2022,Jersey,4557
2022,Jordânia,399921468
2022,Kiribati,416031
2022,Laos,1372211
2022,Lesoto,20434
2022,Letônia,134223601
2022,Libéria,500962933
2022,Liechtenstein,16820722
2022,Lituânia,40631091
2022,Luxemburgo,79299742
2022,Líbano,252618047
2022,Líbia,320013073
2022,Macau,3918490
2022,Macedônia,17536700
2022,Madagascar,48553231
2022,Malavi,3187908
2022,Maldivas,28184435
2022,Mali,4991499
2022,Malta,247389509
2022,Malásia,3841774337
2022,"Marianas do Norte, Ilhas",180
2022,Marrocos,1067756229
2022,"Marshall, Ilhas",423699605
2022,Martinica,11186144
2022,Mauritânia,133455534
2022,Maurício,47057384
2022,Mayotte,11088290
2022,Mianmar,64418806
2022,Micronésia,193603
2022,Moldávia,4291348
2022,Mongólia,1841202
2022,Montenegro,20849121
2022,Montserrat,240509
2022,Moçambique,87018958
2022,México,7050909571
2022,Mônaco,135481
2022,Namíbia,19286219
2022,Nauru,25884
2022,Nepal,7779271
2022,Nicarágua,146017023
2022,Nigéria,875278592
2022,Niue,526168
2022,"Norfolk, Ilha",1960994
2022,Noruega,1356210681
2022,Nova Caledônia,14599743
2022,Nova Zelândia,116952720
2022,Níger,2627944
2022,Omã,1040690852
2022,"Pacífico, Ilhas do (EUA)",318263
2022,Palau,149020
2022,Palestina,30097472
2022,Panamá,854774181
2022,Papua Nova Guiné,2971400
2022,Paquistão,1440918286
2022,Paraguai,3519019653
2022,Países Baixos (Holanda),11927910064
2022,Peru,3480152839
2022,Pitcairn,974130
2022,Polinésia Francesa,8334777
2022,Polônia,1083550654
2022,Porto Rico,205178894
2022,Portugal,4287299907
2022,Quirguistão,328288
2022,Quênia,68591745
2022,Reino Unido,3669494025
2022,República Centro-Africana,37613858
2022,República Dominicana,1043591361
2022,Reunião,5318280
2022,Romênia,400803311
2022,Ruanda,1966214
2022,Rússia,1959195743
2022,Saara Ocidental,78812
2022,"Salomão, Ilhas",137728
2022,Samoa,1540343
2022,Samoa Americana,1588762
2022,San Marino,58307
2022,Santa Helena,9854
2022,Santa Lúcia,2910366
2022,Seicheles,9739326
2022,Senegal,295961578
2022,Serra Leoa,30696191
2022,Singapura,8396198951
2022,Sint Maarten,14363108
2022,Somália,42080433
2022,Sri Lanka,20364599
2022,Suazilândia,27264
2022,Sudão,82998691
2022,Sudão do Sul,4477579
2022,Suriname,43831655
2022,Suécia,790881337
2022,Suíça,1182956461
2022,São Bartolomeu,3224305
2022,São Cristóvão e Névis,4214918
2022,"São Martinho, Ilha de (parte francesa)",528902
2022,São Tomé e Príncipe,3959326
2022,São Vicente e Granadinas,8764794
2022,Sérvia,56712409
2022,Síria,17171270
2022,Tadjiquistão,86539
2022,Tailândia,3524292636
2022,Taiwan (Formosa),1415138409
2022,Tanzânia,34433398
2022,"Tcheca, República",50059162
2022,Terras Austrais Francesas,897213
2022,Território Britânico do Oceano Índico,175
2022,Timor Leste,13769795
2022,Togo,274099630
2022,Tonga,2802907
2022,Toquelau,17463
2022,Trinidad e Tobago,281168966
2022,Tunísia,309163926
2022,"Turcas e Caicos, Ilhas",1928649
2022,Turcomenistão,14692095
2022,Turquia,3550700024
2022,Tuvalu,62572
2022,Ucrânia,89595766
2022,Uganda,12695980
2022,Uruguai,2900349856
2022,Uzbequistão,118602468
2022,Vanuatu,500259
2022,Vaticano,41333
2022,Venezuela,1329070688
2022,Vietnã,3418723756
2022,"Virgens, Ilhas (Americanas)",502583503
2022,"Virgens, Ilhas (Britânicas)",8584882
2022,"Wallis e Futuna, Ilhas",17044
2022,Zimbábue,6430702
2022,Zâmbia,6911309
2022,África do Sul,1724159853
2022,Áustria,109929160
2022,Índia,6301513662
2023,Afeganistão,4025760
2023,"Aland, Ilhas",31892
2023,Albânia,100489235
2023,Alemanha,5646806466
2023,Andorra,72851
2023,Angola,409769293
2023,Anguilla,1182864
2023,Antígua e Barbuda,28494062
2023,Argentina,16712209284
2023,Argélia,2373913302
2023,Armênia,24398447
2023,Aruba,40758505
2023,Arábia Saudita,3203556626
2023,Austrália,712786968
2023,Azerbaijão,27665388
2023,Bahamas,219813510
2023,Bangladesh,2105984306
2023,Barbados,26312465
2023,Barein,1171058995
2023,Belarus,6364113
2023,Belize,14751261
2023,Benin,81608854
2023,Bermudas,3245417
2023,Bolívia,1798535294
2023,"Bonaire, Saint Eustatius e Saba",3435939
2023,Botsuana,2145461
2023,Brasil,389238015
2023,Brunei,631394
2023,Bulgária,315849668
2023,Burkina Faso,4178765
2023,Burundi,304909
2023,Butão,3341419
2023,Bélgica,3432725603
2023,Bósnia-Herzegovina,2732852
2023,Cabo Verde,38926167
2023,Camarões,177749834
2023,Camboja,37197876
2023,Canadá,5772279323
2023,Catar,363982418
2023,"Cayman, Ilhas",9184804
2023,Cazaquistão,49635186
2023,Chade,7737618
2023,Chile,7944784712
2023,China,104324811805
2023,Chipre,237972829
2023,"Cocos (Keeling), Ilhas",184416
2023,Colômbia,3822571869
2023,Comores,8268247
2023,Congo,87670924
2023,"Congo, República Democrática",192587649
2023,"Cook, Ilhas",573051
2023,Coreia do Norte,98191
2023,Coreia do Sul,5640635083
2023,Costa Rica,558322091
2023,Costa do Marfim,221966103
2023,Coveite (Kuweit),268028150
2023,Croácia,69180016
2023,Cuba,220138343
2023,Curaçao,37393183
2023,Dinamarca,540824282
2023,Djibuti,93192824
2023,Dominica,5587092
2023,Egito,2314700830
2023,El Salvador,233816664
2023,Emirados Árabes Unidos,3165705594
2023,Equador,1110177865
2023,Eritreia,55635
2023,Eslováquia,24744773
2023,Eslovênia,364973120
2023,Espanha,7858769806
2023,Estados Unidos,36915459733
2023,Estônia,65605333
2023,Etiópia,23597636
2023,Falkland (Malvinas),226347
2023,"Faroe, Ilhas",54501
2023,Fiji,1218008
2023,Filipinas,1550999933
2023,Finlândia,577733224
2023,França,2932355355
2023,Gabão,51195407
2023,Gana,297101537
2023,Geórgia,410486192
2023,Gibraltar,95079730
2023,Granada,15042331
2023,Groenlândia,52867
2023,Grécia,439314710
2023,Guadalupe,9793073
2023,Guam,1528334
2023,Guatemala,577223652
2023,Guernsey,977
2023,Guiana,327378421
2023,Guiana Francesa,8145903
2023,Guiné,151915400
2023,Guiné Equatorial,20899007
2023,Guiné-Bissau,6461925
2023,Gâmbia,112619173
2023,Haiti,68423422
2023,"Heard e ilhas mcdonald, Ilha",1119497
2023,Honduras,205018329
2023,Hong Kong,1438416299
2023,Hungria,64471223
2023,Ilha de Man,25769535
2023,Indonésia,4110204815
2023,Iraque,1288662425
2023,Irlanda,236383049
2023,Irã,2298109484
2023,Islândia,196629451
2023,Israel,661867476
2023,Itália,4085106804
2023,Iêmen,608447674
2023,Jamaica,227975428
2023,Japão,6620217025
2023,Jersey,71640
2023,Jordânia,402900277
2023,Kiribati,34502
2023,Laos,27896478
2023,Lesoto,84288
2023,Letônia,121137529
2023,Libéria,415863001
2023,Liechtenstein,18560049
2023,Lituânia,53104222
2023,Luxemburgo,73035024
2023,Líbano,330929879
2023,Líbia,450877038
2023,Macau,2811310
2023,Macedônia,22666642
2023,Madagascar,52095364
2023,Malavi,3080472
2023,Maldivas,24860011
2023,Mali,3302141
2023,Malta,119083180
2023,Malásia,4066503324
2023,Marrocos,1238351221
2023,"Marshall, Ilhas",317921829
2023,Martinica,11477525
2023,Mauritânia,233255955
2023,Maurício,80115144
2023,Mayotte,7351476
2023,Mianmar,69654616
2023,Micronésia,176587
2023,Moldávia,2972726
2023,Mongólia,2867232
2023,Montenegro,25773291
2023,Montserrat,220382
2023,Moçambique,29709801
2023,México,8571678431
2023,Mônaco,847460
2023,Namíbia,16091215
2023,Nauru,18351
2023,Nepal,1542194
2023,Nicarágua,173940031
2023,Nigéria,976301409
2023,Niue,140519
2023,"Norfolk, Ilha",294729
2023,Noruega,1372189386
2023,Nova Caledônia,10294012
2023,Nova Zelândia,116617662
2023,Níger,2040913
2023,Omã,1191451418
2023,"Pacífico, Ilhas do (EUA)",678524
2023,Palau,2106224
2023,Palestina,32214955
2023,Panamá,949864982
2023,Papua Nova Guiné,2105716
2023,Paquistão,352370192
2023,Paraguai,3668617673
2023,Países Baixos (Holanda),12148381795
2023,Peru,3196094519
2023,Pitcairn,44843
2023,Polinésia Francesa,4885631
2023,Polônia,1750837816
2023,Porto Rico,233659031
2023,Portugal,3716013615
2023,Quirguistão,1057865
2023,Quênia,126351494
2023,Reino Unido,3317250184
2023,República Centro-Africana,6988372
2023,República Dominicana,1067075215
2023,Reunião,5549117
2023,Romênia,407732885
2023,Ruanda,1559952
2023,Rússia,1343313932
2023,Saara Ocidental,42390
2023,"Salomão, Ilhas",95356
2023,Samoa,1997224
2023,Samoa Americana,1834510
2023,San Marino,51299
2023,Santa Helena,905224
2023,Santa Lúcia,70638174
2023,Seicheles,11448158
2023,Senegal,292408480
2023,Serra Leoa,44613646
2023,Singapura,7459246165
2023,Sint Maarten,13696423
2023,Somália,174602292
2023,Sri Lanka,40142962
2023,Suazilândia,1714
2023,Sudão,38253719
2023,Sudão do Sul,5393613
2023,Suriname,46087412
2023,Suécia,812919908
2023,Suíça,1365845298
2023,Svalbard e Jan Mayen,595
2023,São Bartolomeu,2219522
2023,São Cristóvão e Névis,6127324
2023,"São Martinho, Ilha de (parte francesa)",874608
2023,São Tomé e Príncipe,3720760
2023,São Vicente e Granadinas,5089881
2023,Sérvia,41889961
2023,Síria,15326031
2023,Tadjiquistão,2277225
2023,Tailândia,3349745364
2023,Taiwan (Formosa),1998612835
2023,Tanzânia,73250405
2023,"Tcheca, República",81838153
2023,Terras Austrais Francesas,216040
2023,Território Britânico do Oceano Índico,118976
2023,Timor Leste,16570260
2023,Togo,145476052
2023,Tonga,5316438
2023,Toquelau,27517
2023,Trinidad e Tobago,289304460
2023,Tunísia,379709036
2023,"Turcas e Caicos, Ilhas",2154364
2023,Turcomenistão,889489
2023,Turquia,3381552524
2023,Tuvalu,359
2023,Ucrânia,37755858
2023,Uganda,10280197
2023,Uruguai,3180924402
2023,Uzbequistão,268355982
2023,Vanuatu,480747
2023,Vaticano,121
2023,Venezuela,1152749458
2023,Vietnã,3722437150
2023,"Virgens, Ilhas (Americanas)",302786170
2023,"Virgens, Ilhas (Britânicas)",16518597
2023,"Wallis e Futuna, Ilhas",44955
2023,Zimbábue,10873909
2023,Zâmbia,7114366
2023,África do Sul,1642492859
2023,Áustria,96290130
2023,Índia,4686024342
2024,Afeganistão,3098112
2024,Albânia,100579875
2024,Alemanha,5846881069
2024,Andorra,109669
2024,Angola,492665873
2024,Anguilla,1169940
2024,Antártica,127253
2024,Antígua e Barbuda,36348558
2024,Argentina,13777621257
2024,Argélia,2564947422
2024,Armênia,27687049
2024,Aruba,39321698
2024,Arábia Saudita,3129093991
2024,Austrália,612673154
2024,Azerbaijão,23288232
2024,Bahamas,148088170
2024,Bangladesh,2484035614
2024,Barbados,35834895
2024,Barein,1002883525
2024,Belarus,5586806
2024,Belize,15650051
2024,Benin,90876549
2024,Bermudas,12905949
2024,Bolívia,1334780958
2024,"Bonaire, Saint Eustatius e Saba",4125609
2024,Botsuana,873549
2024,"Bouvet, Ilha",79900
2024,Brasil,575101973
2024,Brunei,3066660
2024,Bulgária,466150409
2024,Burkina Faso,14167425
2024,Burundi,21393
2024,Butão,2773765
2024,Bélgica,3903300872
2024,Bósnia-Herzegovina,1689084
2024,Cabo Verde,45615081
2024,Camarões,278676115
2024,Camboja,26098484
2024,Canadá,6317347891
2024,Catar,452192434
2024,"Cayman, Ilhas",152975989
2024,Cazaquistão,45493602
2024,Chade,9003941
2024,Chile,6657592071
2024,China,94372036594
2024,Chipre,74137630
2024,"Cocos (Keeling), Ilhas",57960
2024,Colômbia,3233805594
2024,Comores,12518472
2024,Congo,120007181
2024,"Congo, República Democrática",191496735
2024,"Cook, Ilhas",4309030
2024,Coreia do Sul,5503085948
2024,Costa Rica,583729097
2024,Costa do Marfim,215194186
2024,Coveite (Kuweit),400458634
2024,Croácia,68079420
2024,Cuba,276825338
2024,Curaçao,48815558
2024,Dinamarca,534757846
2024,Djibuti,67806743
2024,Dominica,5575656
2024,Egito,3978963453
2024,El Salvador,197654117
2024,Emirados Árabes Unidos,4547629479
2024,Equador,971431295
2024,Eritreia,42016
2024,Eslováquia,28649723
2024,Eslovênia,509089490
2024,Espanha,9969843825
2024,Estados Unidos,40368569157
2024,Estônia,91855012
2024,Etiópia,30598555
2024,Falkland (Malvinas),101285
2024,"Faroe, Ilhas",129504
2024,Fiji,1077405
2024,Filipinas,2117609563
2024,Finlândia,471920218
2024,França,2963809374
2024,Gabão,78974522
2024,Gana,336540408
2024,Geórgia,350278669
2024,"Geórgia do Sul e Sandwich do Sul, Ilhas",28192
2024,Gibraltar,4922076
2024,Granada,15081691
2024,Groenlândia,16461
2024,Grécia,382206479
2024,Guadalupe,7494560
2024,Guam,257482
2024,Guatemala,600470912
2024,Guernsey,33332
2024,Guiana,383386104
2024,Guiana Francesa,5961904
2024,Guiné,203326474
2024,Guiné Equatorial,30295914
2024,Guiné-Bissau,6548311
2024,Gâmbia,164826143
2024,Haiti,79724855
2024,"Heard e ilhas mcdonald, Ilha",425146
2024,Honduras,205392707
2024,Hong Kong,1550909075
2024,Hungria,190428082
2024,Ilha de Man,51074612
2024,Indonésia,4463136524
2024,Iraque,1886687622
2024,Irlanda,229464245
2024,Irã,3001780846
2024,Islândia,324384032
2024,Israel,725109169
2024,Itália,4466815244
2024,Iêmen,458601066
2024,Jamaica,221453371
2024,Japão,5577774385
2024,Jersey,14417
2024,Jordânia,540318731
2024,Kiribati,257367
2024,Laos,23796092
2024,Lesoto,20280
2024,Letônia,79537006
2024,Libéria,457913951
2024,Liechtenstein,13525019
2024,Lituânia,39773798
2024,Luxemburgo,45757303
2024,Líbano,445060631
2024,Líbia,654891258
2024,Macau,1926604
2024,Macedônia,14808564
2024,Madagascar,29839829
2024,Malavi,1986404
2024,Maldivas,26230813
2024,Mali,2687986
2024,Malta,151107005
2024,Malásia,4307389245
2024,"Marianas do Norte, Ilhas",395016
2024,Marrocos,1395427690
2024,"Marshall, Ilhas",319585875
2024,Martinica,10872289
2024,Mauritânia,250428805
2024,Maurício,59045366
2024,Mayotte,6461062
2024,Mianmar,19971695
2024,Micronésia,174864
2024,Moldávia,919327
2024,Mongólia,4990192
2024,Montenegro,27588252
2024,Montserrat,296303
2024,Moçambique,37826578
2024,México,7802031715
2024,Mônaco,962803
2024,Namíbia,9780892
2024,Nauru,58724
2024,Nepal,8944161
2024,Nicarágua,130899646
2024,Nigéria,978460015
2024,Niue,40387
2024,"Norfolk, Ilha",999386
2024,Noruega,1430123618
2024,Nova Caledônia,10160598
2024,Nova Zelândia,103728584
2024,Níger,1713292
2024,Omã,1204524552
2024,"Pacífico, Ilhas do (EUA)",1096647
2024,Palau,2268812
2024,Palestina,33885170
2024,Panamá,905114721
2024,Papua Nova Guiné,4545475
2024,Paquistão,672867790
2024,Paraguai,3753061604
2024,Países Baixos (Holanda),11720075021
2024,Peru,2890384587
2024,Pitcairn,60229
2024,Polinésia Francesa,9349004
2024,Polônia,1385628336
2024,Porto Rico,278980113
2024,Portugal,3486765694
2024,Quirguistão,360054
2024,Quênia,93476480
2024,Reino Unido,3085212690
2024,República Centro-Africana,3167783
2024,República Dominicana,1060690419
2024,Reunião,6493117
2024,Romênia,159748526
2024,Ruanda,2884401
2024,Rússia,1450040857
2024,Saara Ocidental,25125
2024,"Salomão, Ilhas",171655
2024,Samoa,3162996
2024,Samoa Americana,873659
2024,San Marino,143676
2024,Santa Lúcia,74195674
2024,Seicheles,11198538
2024,Senegal,378862998
2024,Serra Leoa,62535397
2024,Singapura,7874539509
2024,Sint Maarten,14379360
2024,Somália,154101731
2024,Sri Lanka,42901110
2024,Suazilândia,432729
2024,Sudão,14342317
2024,Sudão do Sul,1852207
2024,Suriname,54588293
2024,Suécia,831663160
2024,Suíça,1320470694
2024,Svalbard e Jan Mayen,5393
2024,São Bartolomeu,2224048
2024,São Cristóvão e Névis,7019170
2024,"São Martinho, Ilha de (parte francesa)",1069192
2024,São Pedro e Miquelon,190
2024,São Tomé e Príncipe,4567620
2024,São Vicente e Granadinas,5150365
2024,Sérvia,43571493
2024,Síria,68496444
2024,Tadjiquistão,113847
2024,Tailândia,3471093169
2024,Taiwan (Formosa),1807558371
2024,Tanzânia,49378856
2024,"Tcheca, República",47182555
2024,Terras Austrais Francesas,633069
2024,Timor Leste,21833839
2024,Togo,446222103
2024,Tonga,5045326
2024,Toquelau,750977
2024,Trinidad e Tobago,351540553
2024,Tunísia,400292191
2024,"Turcas e Caicos, Ilhas",1954512
2024,Turcomenistão,4182370
2024,Turquia,3837262135
2024,Ucrânia,50505013
2024,Uganda,9633802
2024,Uruguai,2707695213
2024,Uzbequistão,176928354
2024,Vanuatu,1798940
2024,Vaticano,405974
2024,Venezuela,1196602102
2024,Vietnã,4057771834
2024,"Virgens, Ilhas (Americanas)",307627890
2024,"Virgens, Ilhas (Britânicas)",4710560
2024,"Wallis e Futuna, Ilhas",126275
2024,Zimbábue,6382760
2024,Zâmbia,7919243
2024,África do Sul,1379368365
2024,Áustria,80281521
2024,Índia,5273320104
